"ID","INDEX","SCHOOL ID","NCES SCHOOL ID","SCHOOL NAME","DISTRICT NAME","FULL SCHOOL NAME","DISTRICT ID","PHONE","LOCATION ADDRESS","LOCATION CITY","LOCATION STATE","LOCATION ZIP","GRADES OFFERED - LOWEST","GRADES OFFERED - HIGHEST","WHETHER A CHARTER SCHOOL","TOTAL STUDENTS, ALL GRADES (INCLUDES AE)","COUNTY NAME","ALL STUDENTS - AMERICAN INDIAN/ALASKA NATIVE","ALL STUDENTS - ASIAN","ALL STUDENTS - HISPANIC","ALL STUDENTS - BLACK","ALL STUDENTS - WHITE","ALL STUDENTS - HAWAIIAN NATIVE / PACIFIC ISLANDER","ALL STUDENTS - TWO OR MORE RACES","CLASSROOM TEACHERS","TITLE I ELIGIBLE SCHOOL","SOURCE","SORT","DATA SOURCE IMPORT DATE","ACCOUNT NAME","DATA SOURCE","ACCOUNT RECORD TYPE","RECORD TYPE","ACCOUNT TYPE","PUBLIC OR PRIVATE","STREET","CITY","STATE","POSTALCODE","DATA SOURCE ID","TEMPORARY NAME","STATUS"
"001VA000004IaTUYA0","1203","712","1.20048E+11","","Duval County Public Schools","R. V. Daniels Elementary School","1200480","(904)630-6872","1951 W 15Th St","Jacksonville","FL","32209","K","5","No","400","Duval County","0","1","4","376","5","0","14","25","TRUE","Public File","3","04.20.2023","R. V. Daniels Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1951 W 15Th St","Jacksonville","FL","32209","712","R. V. Daniels Elementary School","Item Created"
"001VA000004IaTVYA0","1202","711","1.20048E+11","","Duval County Public Schools","Pine Forest Elementary School","1200480","(904)346-5600","3929 Grant Rd","Jacksonville","FL","32207","K","5","No","442","Duval County","0","6","45","179","196","0","16","29","TRUE","Public File","3","04.20.2023","Pine Forest Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3929 Grant Rd","Jacksonville","FL","32207","711","Pine Forest Elementary School","Item Created"
"001VA000004IaTWYA0","1201","710","1.20048E+11","","Duval County Public Schools","George Washington Carver Elementary School","1200480","(904)924-3122","2854 W 45Th St","Jacksonville","FL","32209","PK","5","No","340","Duval County","0","1","3","328","1","0","7","24","TRUE","Public File","3","04.20.2023","George Washington Carver Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2854 W 45Th St","Jacksonville","FL","32209","710","George Washington Carver Elementary School","Item Created"
"001VA000004IaTXYA0","1200","707","1.20048E+11","","Duval County Public Schools","John E. Ford K-8 School","1200480","(904)630-6540","1137 Cleveland St","Jacksonville","FL","32209","PK","8","No","633","Duval County","1","4","39","510","52","0","27","46","TRUE","Public File","3","04.20.2023","John E. Ford K-8 School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1137 Cleveland St","Jacksonville","FL","32209","707","John E. Ford K-8 School","Item Created"
"001VA000004IaTYYA0","1170","674","1.20048E+11","","Duval County Public Schools","Biltmore Elementary School","1200480","(904)693-7569","2101 W Palm Ave","Jacksonville","FL","32254","PK","5","No","355","Duval County","0","2","11","301","34","0","7","31","TRUE","Public File","3","04.20.2023","Biltmore Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2101 W Palm Ave","Jacksonville","FL","32254","674","Biltmore Elementary School","Item Created"
"001VA000004IaTZYA0","1169","673","1.20048E+11","","Duval County Public Schools","Hyde Park Elementary School","1200480","(904)381-3950","5300 Park St","Jacksonville","FL","32205","3","5","No","441","Duval County","0","2","30","307","76","1","25","31","TRUE","Public File","3","04.20.2023","Hyde Park Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","5300 Park St","Jacksonville","FL","32205","673","Hyde Park Elementary School","Item Created"
"001VA000004IaTaYAK","1168","672","1.20048E+11","","Duval County Public Schools","Southside Estates Elementary School","1200480","(904)565-2706","9775 Ivey Rd","Jacksonville","FL","32246","PK","5","No","543","Duval County","1","29","104","171","211","3","24","40","TRUE","Public File","3","04.20.2023","Southside Estates Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","9775 Ivey Rd","Jacksonville","FL","32246","672","Southside Estates Elementary School","Item Created"
"001VA000004IaTbYAK","1167","671","1.20048E+11","","Duval County Public Schools","Paxon School/Advanced Studies","1200480","(904)693-7583","3239 Norman E Thagard Blvd","Jacksonville","FL","32254","9","12","No","1491","Duval County","3","133","88","589","607","4","67","76","FALSE","Public File","3","04.20.2023","Paxon School/Advanced Studies - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3239 Norman E Thagard Blvd","Jacksonville","FL","32254","671","Paxon School/Advanced Studies","Item Created"
"001VA000004IaTcYAK","1166","669","1.20048E+11","","Duval County Public Schools","John Love Early Learning Center","1200480","(904)630-6790","1531 Winthrop St","Jacksonville","FL","32206","K","2","No","230","Duval County","1","0","5","183","26","0","15","17","TRUE","Public File","3","04.20.2023","John Love Early Learning Center - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1531 Winthrop St","Jacksonville","FL","32206","669","John Love Early Learning Center","Item Created"
"001VA000004IaTdYAK","1165","668","1.20048E+11","","Duval County Public Schools","Spring Park Elementary School","1200480","(904)346-5640","2250 Spring Park Rd","Jacksonville","FL","32207","PK","5","No","420","Duval County","0","31","120","161","93","2","13","32","TRUE","Public File","3","04.20.2023","Spring Park Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2250 Spring Park Rd","Jacksonville","FL","32207","668","Spring Park Elementary School","Item Created"
"001VA000004IaTeYAK","1164","667","1.20048E+11","","Duval County Public Schools","Hendricks Avenue Elementary School","1200480","(904)346-5610","3400 Hendricks Ave","Jacksonville","FL","32207","PK","5","No","694","Duval County","2","20","22","73","531","2","44","42","FALSE","Public File","3","04.20.2023","Hendricks Avenue Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3400 Hendricks Ave","Jacksonville","FL","32207","667","Hendricks Avenue Elementary School","Item Created"
"001VA000004IaTfYAK","1163","666","1.20048E+11","","Duval County Public Schools","North Shore Elementary School","1200480","(904)924-3081","5701 Silver Plz","Jacksonville","FL","32208","PK","5","No","699","Duval County","0","1","8","609","55","1","25","43","TRUE","Public File","3","04.20.2023","North Shore Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","5701 Silver Plz","Jacksonville","FL","32208","666","North Shore Elementary School","Item Created"
"001VA000004IaTgYAK","1162","665","1.20048E+11","","Duval County Public Schools","Lake Shore Middle School","1200480","(904)381-7440","2519 Bayview Rd","Jacksonville","FL","32210","6","8","No","1153","Duval County","2","31","136","643","300","1","40","73","TRUE","Public File","3","04.20.2023","Lake Shore Middle School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2519 Bayview Rd","Jacksonville","FL","32210","665","Lake Shore Middle School","Item Created"
"001VA000004IaThYAK","1161","664","1.20048E+11","","Duval County Public Schools","Venetia Elementary School","1200480","(904)381-3990","4300 Timuquana Rd","Jacksonville","FL","32210","K","5","No","411","Duval County","0","2","40","176","157","3","33","26","TRUE","Public File","3","04.20.2023","Venetia Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","4300 Timuquana Rd","Jacksonville","FL","32210","664","Venetia Elementary School","Item Created"
"001VA000004IaTiYAK","1160","663","1.20048E+11","","Duval County Public Schools","Alfred I. Dupont Middle School","1200480","(904)739-5200","2710 Dupont Ave","Jacksonville","FL","32217","6","8","No","686","Duval County","1","64","174","279","145","0","23","40","TRUE","Public File","3","04.20.2023","Alfred I. Dupont Middle School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2710 Dupont Ave","Jacksonville","FL","32217","663","Alfred I. Dupont Middle School","Item Created"
"001VA000004IaTjYAK","1159","662","1.20048E+11","","Duval County Public Schools","Atlantic Beach Elementary School","1200480","(904)247-5924","298 Sherry Dr","Atlantic Beach","FL","32233","PK","5","No","442","Duval County","1","10","32","47","328","1","23","32","FALSE","Public File","3","04.20.2023","Atlantic Beach Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","298 Sherry Dr","Atlantic Beach","FL","32233","662","Atlantic Beach Elementary School","Item Created"
"001VA000004IaTkYAK","1158","661","1.20048E+11","","Duval County Public Schools","Hogan-Spring Glen Elementary School","1200480","(904)720-1640","6736 Beach Blvd","Jacksonville","FL","32216","PK","5","No","341","Duval County","4","16","61","92","145","1","22","24","TRUE","Public File","3","04.20.2023","Hogan-Spring Glen Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","6736 Beach Blvd","Jacksonville","FL","32216","661","Hogan-Spring Glen Elementary School","Item Created"
"001VA000004IaTlYAK","1157","660","1.20048E+11","","Duval County Public Schools","Duncan U. Fletcher Middle School","1200480","(904)247-5929","2000 3Rd St N","Jacksonville Beach","FL","32250","6","8","No","1276","Duval County","2","39","162","128","880","5","60","60","FALSE","Public File","3","04.20.2023","Duncan U. Fletcher Middle School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2000 3Rd St N","Jacksonville Beach","FL","32250","660","Duncan U. Fletcher Middle School","Item Created"
"001VA000004IaTmYAK","1156","657","1.20048E+11","","Duval County Public Schools","Garden City Elementary School","1200480","(904)924-3130","2814 Dunn Ave","Jacksonville","FL","32218","PK","5","No","478","Duval County","0","5","31","365","53","0","24","32","TRUE","Public File","3","04.20.2023","Garden City Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","2814 Dunn Ave","Jacksonville","FL","32218","657","Garden City Elementary School","Item Created"
"001VA000004IaTnYAK","1155","655","1.20048E+11","","Duval County Public Schools","Whitehouse Elementary School","1200480","(904)693-7542","11160 General Ave","Jacksonville","FL","32220","PK","5","No","523","Duval County","2","4","18","88","394","0","17","33","TRUE","Public File","3","04.20.2023","Whitehouse Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","11160 General Ave","Jacksonville","FL","32220","655","Whitehouse Elementary School","Item Created"
"001VA000004IaToYAK","1154","654","1.20048E+11","","Duval County Public Schools","Thomas Jefferson Elementary School","1200480","(904)693-7500","8233 Nevada St","Jacksonville","FL","32220","K","5","No","538","Duval County","0","7","22","70","408","0","31","32","TRUE","Public File","3","04.20.2023","Thomas Jefferson Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","8233 Nevada St","Jacksonville","FL","32220","654","Thomas Jefferson Elementary School","Item Created"
"001VA000004IaTpYAK","1153","653","1.20048E+11","","Duval County Public Schools","Arlington Elementary School","1200480","(904)745-4900","1201 University Blvd N","Jacksonville","FL","32211","K","5","No","287","Duval County","0","2","22","212","38","0","13","21","TRUE","Public File","3","04.20.2023","Arlington Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1201 University Blvd N","Jacksonville","FL","32211","653","Arlington Elementary School","Item Created"
"001VA000004IaTqYAK","1152","652","1.20048E+11","","Duval County Public Schools","Dinsmore Elementary School","1200480","(904)924-3126","7126 Civic Club Dr","Jacksonville","FL","32219","PK","5","No","507","Duval County","0","5","22","211","248","1","20","33","TRUE","Public File","3","04.20.2023","Dinsmore Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","7126 Civic Club Dr","Jacksonville","FL","32219","652","Dinsmore Elementary School","Item Created"
"001VA000004IaTrYAK","1151","651","1.20048E+11","","Duval County Public Schools","Baldwin Middle-Senior High School","1200480","(904)266-1200","291 Mill St W","Baldwin","FL","32234","6","12","No","1132","Duval County","2","11","44","245","788","0","42","53","TRUE","Public File","3","04.20.2023","Baldwin Middle-Senior High School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","291 Mill St W","Baldwin","FL","32234","651","Baldwin Middle-Senior High School","Item Created"
"001VA000004IaTsYAK","1262","2743","1.20048E+11","","Duval County Public Schools","Mandarin Middle School","1200480","(904)292-0555","5100 Hood Rd","Jacksonville","FL","32257","6","8","No","1430","Duval County","3","53","178","346","793","4","53","74","TRUE","Public File","3","04.20.2023","Mandarin Middle School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","5100 Hood Rd","Jacksonville","FL","32257","2743","Mandarin Middle School","Item Created"
"001VA000004IaTtYAK","1377","3848","1.20051E+11","","Escambia County School District","Pensacola Beach Charter School","1200510","(850)934-4020","900 Via Deluna Dr","Pensacola Beach","FL","32561","K","5","Yes","136","Escambia County","0","1","5","2","120","2","6","11","TRUE","Public File","3","04.20.2023","Pensacola Beach Charter School - Escambia County School District (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","900 Via Deluna Dr","Pensacola Beach","FL","32561","3848","Pensacola Beach Charter School","Item Created"
"001VA000004IaTuYAK","1149","649","1.20048E+11","","Duval County Public Schools","Andrew Jackson High School","1200480","(904)630-6950","3816 N Main St","Jacksonville","FL","32206","9","12","No","708","Duval County","0","4","16","644","23","0","21","42","TRUE","Public File","3","04.20.2023","Andrew Jackson High School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","3816 N Main St","Jacksonville","FL","32206","649","Andrew Jackson High School","Item Created"
"001VA000004IaTvYAK","1147","647","1.20048E+11","","Duval County Public Schools","Julia Landon College Preparatory & Leadership Development Sc","1200480","(904)346-5650","1819 Thacker Ave","Jacksonville","FL","32207","6","8","No","752","Duval County","1","84","54","133","441","1","38","36","FALSE","Public File","3","04.20.2023","Julia Landon College Preparatory & Leadership Development Sc - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","1819 Thacker Ave","Jacksonville","FL","32207","647","Julia Landon College Preparatory & Leadership Development Sc","Item Created"
"001VA000004IaTwYAK","1144","641","1.20048E+11","","Duval County Public Schools","Annie R. Morgan Elementary School","1200480","(904)381-3970","964 Saint Clair St","Jacksonville","FL","32254","K","5","No","410","Duval County","0","2","12","351","35","0","10","28","TRUE","Public File","3","04.20.2023","Annie R. Morgan Elementary School - Duval County Public Schools (FL)","K12 - Prospects","012Du0000004KMzIAM","School","Unqualified","Public","964 Saint Clair St","Jacksonville","FL","32254","641","Annie R. Morgan Elementary School","Item Created"
