"ID","DISTRICT ID","FULL DISTRICT NAME","COUNTY NAME","LOCATION ADDRESS","LOCATION CITY","LOCATION STATE","LOCATION ZIP","PHONE","TOTAL NUMBER OF STUDENTS","TEACHERS - TOTAL","TOTAL CURRENT EXPENDITURES - INSTRUCTION","NUMBER OF SCHOOLS","INSTRUCTIONAL EXPENDITURES PER STUDENT","GRADES OFFERED - LOWEST","GRADES OFFERED - HIGHEST","ALL STUDENTS - AMERICAN INDIAN/ALASKA NATIVE","ALL STUDENTS - ASIAN","ALL STUDENTS - HISPANIC","ALL STUDENTS - BLACK","ALL STUDENTS - WHITE","ALL STUDENTS - HAWAIIAN NATIVE / PACIFIC ISLANDER","ALL STUDENTS - TWO OR MORE RACES","ENGLISH LANGUAGE LEARNER STUDENTS","SOURCE","SORT","DATA SOURCE IMPORT DATE","DATA_SOURCE__C","ACCOUNT RECORD TYPE","RECORD TYPE","ACCOUNT TYPE","PUBLIC OR PRIVATE","NCES_DISTRICT_ID__C","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","TEMPORARY DISTRICT NAME","STATUS"
"001VA000003o0g1YAA","4224480","Upper Merion Area School District","Montgomery County","435 Crossfield Rd","King Of Prussia","PA","19406","(610) 205-6400","4057","339","42219000","6","10406","PK","12","10","673","480","436","2198","16","244","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4224480","435 Crossfield Rd","King Of Prussia","PA","19406","Upper Merion Area School District (PA - Montgomery County)","Item Created"
"001VA000003o0g2YAA","609940","Cotati-Rohnert Park Unified School District","Sonoma County","7165 Burton Ave.","Rohnert Park","CA","94928","(707) 792-4700","6198","265","35821000","14","5779","K","12","36","240","2588","108","2707","18","501","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","609940","7165 Burton Ave.","Rohnert Park","CA","94928","Cotati-Rohnert Park Unified School District (CA - Sonoma County)","Item Created"
"001VA000003o0g3YAA","3410110","Middletown Township Public Schools","Monmouth County","834 Leonardville Road","Leonardo","NJ","7737","(732) 671-3850","9641","794","98743000","17","10241","PK","12","13","246","691","149","8347","22","173","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","3410110","834 Leonardville Road","Leonardo","NJ","7737","Middletown Township Public Schools (NJ - Monmouth County)","Item Created"
"001VA000003o0g4YAA","627810","Oak Grove Elementary School District","Santa Clara County","6578 Santa Teresa Blvd.","San Jose","CA","95119","(408) 227-8300","10305","385","56183000","20","5452","K","8","30","2477","4933","351","1809","82","623","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","627810","6578 Santa Teresa Blvd.","San Jose","CA","95119","Oak Grove Elementary School District (CA - Santa Clara County)","Item Created"
"001VA000003o0g5YAA","1719830","Huntley Comm Sch Dist 158","Mchenry County","650 Academic Dr","Algonquin","IL","60102","(847) 659-6158","9601","588","53056000","8","5526","K","12","45","577","1113","206","7169","5","486","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1719830","650 Academic Dr","Algonquin","IL","60102","Huntley Comm Sch Dist 158 (IL - Mchenry County)","Item Created"
"001VA000003o0g6YAA","4814430","Clint Independent School District","El Paso County","14521 Horizon Blvd","El Paso","TX","79928","(915) 926-4000","11521","689","55933000","15","4854","PK","12","35","16","10943","48","408","2","69","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4814430","14521 Horizon Blvd","El Paso","TX","79928","Clint Independent School District (TX - El Paso County)","Item Created"
"001VA000003o0g7YAA","602430","Alvord Unified School District","Riverside County","10365 Keller Ave.","Riverside","CA","92505","(951) 509-5000","19005","774","106170000","23","5586","K","12","43","987","15046","698","1880","86","265","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","602430","10365 Keller Ave.","Riverside","CA","92505","Alvord Unified School District (CA - Riverside County)","Item Created"
"001VA000003o0g8YAA","4843470","Tyler Independent School District","Smith County","1319 Earl Campbell Pkwy","Tyler","TX","75701","(903) 262-1000","18003","1238","93985000","28","5220","PK","12","39","260","8343","5087","3847","3","424","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4843470","1319 Earl Campbell Pkwy","Tyler","TX","75701","Tyler Independent School District (TX - Smith County)","Item Created"
"001VA000003o0g9YAA","634170","San Bernardino City Unified School District","San Bernardino County","777 N. F St.","San Bernardino","CA","92410","(909) 381-1100","53027","2187","295713000","87","5576","K","12","242","932","39238","6185","3030","218","3182","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","634170","777 N. F St.","San Bernardino","CA","92410","San Bernardino City Unified School District (CA - San Bernardino County)","Item Created"
"001VA000003o0gAYAQ","4813590","Channelview Independent School District","Harris County","828 Sheldon Rd","Channelview","TX","77530","(281) 452-8002","9649","601","45352000","14","4700","PK","12","121","92","7563","1093","709","10","61","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4813590","828 Sheldon Rd","Channelview","TX","77530","Channelview Independent School District (TX - Harris County)","Item Created"
"001VA000003o0gBYAQ","614550","Fresno Unified School District","Fresno County","2309 Tulare St.","Fresno","CA","93721","(559) 457-3000","73455","3548","415899000","108","5661","K","12","421","8175","49992","5971","7122","260","1514","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","614550","2309 Tulare St.","Fresno","CA","93721","Fresno Unified School District (CA - Fresno County)","Item Created"
"001VA000003o0gCYAQ","4807800","Alice Independent School District","Jim Wells County","2 Coyote Trl","Alice","TX","78332","(361) 664-0981","5073","296","26776000","10","5278","PK","12","4","15","4686","32","329","0","7","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4807800","2 Coyote Trl","Alice","TX","78332","Alice Independent School District (TX - Jim Wells County)","Item Created"
"001VA000003o0gDYAQ","4808090","Alvin Independent School District","Brazoria County","301 E House St","Alvin","TX","77511","(281) 388-1130","24852","1874","97916000","26","3939","PK","12","97","2326","10055","4967","6812","26","569","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4808090","301 E House St","Alvin","TX","77511","Alvin Independent School District (TX - Brazoria County)","Item Created"
"001VA000003o0gEYAQ","4820340","Garland Independent School District","Dallas County","501 S Jupiter","Garland","TX","75042","(972) 494-8201","56582","3448","280707000","75","4961","PK","12","925","5082","28712","9818","10615","48","1382","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4820340","501 S Jupiter","Garland","TX","75042","Garland Independent School District (TX - Dallas County)","Item Created"
"001VA000003o0gFYAQ","3408100","Lacey Township School District","Ocean County","200 Western Blvd.","Lanoka Harbor","NJ","8734","(609) 971-2000","4050","334","42893000","6","10590","K","12","3","39","342","33","3568","5","60","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","3408100","200 Western Blvd.","Lanoka Harbor","NJ","8734","Lacey Township School District (NJ - Ocean County)","Item Created"
"001VA000003o0gGYAQ","1741550","West Chicago Elementary School District 33","Dupage County","312 E Forest Ave","West Chicago","IL","60185","(630) 293-6000","4432","342","35160000","10","7933","PK","8","3","114","3569","122","572","1","51","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1741550","312 E Forest Ave","West Chicago","IL","60185","West Chicago Elementary School District 33 (IL - Dupage County)","Item Created"
"001VA000003o0gHYAQ","4206240","Coatesville Area School District","Chester County","3030 C G Zinn Road","Thorndale","PA","19372","(610) 466-2400","6024","369","54110000","10","8982","K","12","7","62","1192","1843","2678","4","238","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4206240","3030 C G Zinn Road","Thorndale","PA","19372","Coatesville Area School District (PA - Chester County)","Item Created"
"001VA000003o0gIYAQ","621870","Lindsay Unified School District","Tulare County","371 E. Hermosa St.","Lindsay","CA","93247","(559) 562-5111","4111","188","25864000","10","6291","K","12","8","73","3848","12","148","2","20","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","621870","371 E. Hermosa St.","Lindsay","CA","93247","Lindsay Unified School District (CA - Tulare County)","Item Created"
"001VA000003o0gJYAQ","4838900","San Felipe-Del Rio Consolidated Independent School District","Val Verde County","205 Memorial Dr","Del Rio","TX","78842","(830) 778-4007","10579","598","49044000","15","4635","PK","12","6","49","9822","102","573","5","22","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4838900","205 Memorial Dr","Del Rio","TX","78842","San Felipe-Del Rio Consolidated Independent School District (TX - Val Verde County)","Item Created"
"001VA000003o0gKYAQ","601332","Twin Rivers Unified School District","Sacramento County","5115 Dudley Blvd.","Mcclellan","CA","95652","(916) 566-1600","32538","1070","177353000","54","5450","K","12","249","3011","13377","4362","8929","454","2156","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","601332","5115 Dudley Blvd.","Mcclellan","CA","95652","Twin Rivers Unified School District (CA - Sacramento County)","Item Created"
"001VA000003o0gLYAQ","4809860","Belton Independent School District","Bell County","400 N Wall","Belton","TX","76513","(254) 215-2000","11529","933","48908000","16","4242","PK","12","66","225","3872","782","6064","33","487","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4809860","400 N Wall","Belton","TX","76513","Belton Independent School District (TX - Bell County)","Item Created"
"001VA000003o0gMYAQ","634800","San Luis Coastal Unified School District","San Luis Obispo County","1500 Lizzie St.","San Luis Obispo","CA","93401","(805) 549-1200","7755","355","45132000","17","5819","K","12","27","425","2218","66","4611","15","393","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","634800","1500 Lizzie St.","San Luis Obispo","CA","93401","San Luis Coastal Unified School District (CA - San Luis Obispo County)","Item Created"
"001VA000003o0gNYAQ","5302400","Edmonds School District","Snohomish County","20420 68Th Ave W","Lynnwood","WA","98036","(425) 431-7000","21234","1119","119821000","39","5642","PK","12","109","2741","4405","1422","10156","179","2222","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","5302400","20420 68Th Ave W","Lynnwood","WA","98036","Edmonds School District (WA - Snohomish County)","Item Created"
"001VA000003o0gOYAQ","691005","Contra Costa County Office Of Education","Contra Costa County","77 Santa Barbara Rd.","Pleasant Hill","CA","94523","(925) 942-3388","5154","35","29034000","12","5633","K","12","20","437","2187","537","1516","35","422","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","691005","77 Santa Barbara Rd.","Pleasant Hill","CA","94523","Contra Costa County Office Of Education (CA - Contra Costa County)","Item Created"
"001VA000003o0gPYAQ","3401350","Belleville Public School District","Essex County","102 Passaic Ave","Belleville","NJ","7109","(973) 450-3500","4583","361","40166000","9","8764","PK","12","8","443","3011","406","670","26","19","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","3401350","102 Passaic Ave","Belleville","NJ","7109","Belleville Public School District (NJ - Essex County)","Item Created"
"001VA000003o0gQYAQ","4829160","Marshall Independent School District","Harrison County","1305 E Pinecrest Dr","Marshall","TX","75670","(903) 927-8700","5439","340","25602000","11","4707","PK","12","26","31","1928","2023","1280","4","147","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4829160","1305 E Pinecrest Dr","Marshall","TX","75670","Marshall Independent School District (TX - Harrison County)","Item Created"
"001VA000003o0gRYAQ","605910","Brentwood Union Elementary School District","Contra Costa County","255 Guthrie Ln.","Brentwood","CA","94513","(925) 513-6300","9049","379","47532000","11","5252","K","8","28","1004","2788","636","3719","65","809","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","605910","255 Guthrie Ln.","Brentwood","CA","94513","Brentwood Union Elementary School District (CA - Contra Costa County)","Item Created"
"001VA000003o0gSYAQ","611460","Downey Unified School District","Los Angeles County","11627 Brookshire Ave.","Downey","CA","90241","(562) 469-6500","21962","902","131827000","20","6002","K","12","35","599","19568","583","1011","44","122","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","611460","11627 Brookshire Ave.","Downey","CA","90241","Downey Unified School District (CA - Los Angeles County)","Item Created"
"001VA000003o0gTYAQ","635220","San Ysidro Elementary School District","San Diego County","4350 Otay Mesa Rd.","San Ysidro","CA","92173","(619) 428-4476","4733","197","26685000","7","5638","K","8","0","202","4267","125","79","1","59","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","635220","4350 Otay Mesa Rd.","San Ysidro","CA","92173","San Ysidro Elementary School District (CA - San Diego County)","Item Created"
"001VA000003o0gUYAQ","1716920","Glenview Community Consolidated School District 34","Cook County","1401 Greenwood Rd","Glenview","IL","60026","(847) 998-5000","4821","369","40416000","8","8383","PK","8","7","897","602","84","3063","8","160","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","1716920","1401 Greenwood Rd","Glenview","IL","60026","Glenview Community Consolidated School District 34 (IL - Cook County)","Item Created"
"001VA000003o0gVYAQ","4202790","Avon Grove School District","Chester County","375 S Jennersville Road","West Grove","PA","19390","(610) 869-2441","4938","345","35499000","4","7188","K","12","0","110","1170","70","3439","1","148","Yes","District File","2","660822 (2)","K12 - Prospects","012Du0000004KMfIAM","District","Unqualified","Public","4202790","375 S Jennersville Road","West Grove","PA","19390","Avon Grove School District (PA - Chester County)","Item Created"
